ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,66.2,125,2.3,63.9
AL-003,Baldwin County,Alabama,69.3,129,2.5,66.8
AL-005,Barbour County,Alabama,66.7,126,1.9,64.8
AL-007,Bibb County,Alabama,64.9,125,2.1,62.8
AL-009,Blount County,Alabama,62.8,119,2.2,60.6
AL-011,Bullock County,Alabama,66.2,125,2,64.1
AL-013,Butler County,Alabama,67,126,2.4,64.6
AL-015,Calhoun County,Alabama,63.1,121,2.1,61
AL-017,Chambers County,Alabama,63.6,121,2.1,61.6
AL-019,Cherokee County,Alabama,62.1,116,1.5,60.6
AL-021,Chilton County,Alabama,65,126,2.2,62.7
AL-023,Choctaw County,Alabama,67.2,129,2.7,64.5
AL-025,Clarke County,Alabama,67.6,129,2.7,64.9
AL-027,Clay County,Alabama,62.8,123,2.1,60.7
AL-029,Cleburne County,Alabama,62.2,122,2.3,59.9
AL-031,Coffee County,Alabama,67.5,126,2.1,65.4
AL-033,Colbert County,Alabama,62.5,128,2.6,59.9
AL-035,Conecuh County,Alabama,67.5,124,2.1,65.4
AL-037,Coosa County,Alabama,64.3,125,2,62.3
AL-039,Covington County,Alabama,67.6,125,2.1,65.6
AL-041,Crenshaw County,Alabama,66.7,125,2.3,64.4
AL-043,Cullman County,Alabama,62.5,121,2.2,60.3
AL-045,Dale County,Alabama,67.6,126,1.9,65.7
AL-047,Dallas County,Alabama,67.1,129,2.8,64.3
AL-049,DeKalb County,Alabama,60.4,106,1.1,59.3
AL-051,Elmore County,Alabama,65.6,122,1.8,63.8
AL-053,Escambia County,Alabama,67.9,123,1.9,66
AL-055,Etowah County,Alabama,62.8,120,1.9,60.9
AL-057,Fayette County,Alabama,64.2,127,2.2,62
AL-059,Franklin County,Alabama,62.3,128,2.3,59.9
AL-061,Geneva County,Alabama,68,125,1.9,66.1
AL-063,Greene County,Alabama,65.8,123,1.9,63.9
AL-065,Hale County,Alabama,65.7,124,2,63.7
AL-067,Henry County,Alabama,67.6,125,1.9,65.7
AL-069,Houston County,Alabama,68.4,125,1.9,66.5
AL-071,Jackson County,Alabama,60.9,119,1.4,59.4
AL-073,Jefferson County,Alabama,64.2,125,2.4,61.8
AL-075,Lamar County,Alabama,64.5,127,2.4,62.1
AL-077,Lauderdale County,Alabama,62.2,128,2.7,59.5
AL-079,Lawrence County,Alabama,62.2,127,2.1,60.1
AL-081,Lee County,Alabama,65,123,2,63
AL-083,Limestone County,Alabama,62.2,126,2.3,59.9
AL-085,Lowndes County,Alabama,67.1,126,2.5,64.6
AL-087,Macon County,Alabama,66,123,1.9,64
AL-089,Madison County,Alabama,62.2,125,2.3,59.9
AL-091,Marengo County,Alabama,66.8,128,2.5,64.3
AL-093,Marion County,Alabama,63.1,128,2.3,60.8
AL-095,Marshall County,Alabama,62.4,123,2.1,60.3
AL-097,Mobile County,Alabama,69.3,129,2.8,66.4
AL-099,Monroe County,Alabama,67.6,127,2.5,65.1
AL-101,Montgomery County,Alabama,66.4,120,1.9,64.5
AL-103,Morgan County,Alabama,62.6,126,2.3,60.2
AL-105,Perry County,Alabama,65.9,128,2.3,63.6
AL-107,Pickens County,Alabama,65.2,125,2.1,63.1
AL-109,Pike County,Alabama,66.8,125,2.1,64.7
AL-111,Randolph County,Alabama,63,126,2.5,60.5
AL-113,Russell County,Alabama,66.2,123,1.9,64.2
AL-115,St. Clair County,Alabama,63.3,120,2.1,61.2
AL-117,Shelby County,Alabama,64.4,125,2.3,62
AL-119,Sumter County,Alabama,66.3,128,2.3,64
AL-121,Talladega County,Alabama,64,124,2.2,61.8
AL-123,Tallapoosa County,Alabama,63.9,122,1.8,62.2
AL-125,Tuscaloosa County,Alabama,64.9,124,1.8,63.1
AL-127,Walker County,Alabama,63.8,125,2.2,61.6
AL-129,Washington County,Alabama,68,129,2.6,65.4
AL-131,Wilcox County,Alabama,67.5,129,2.7,64.7
AL-133,Winston County,Alabama,62.3,126,2.1,60.2
AZ-001,Apache County,Arizona,52.3,125,2.5,49.8
AZ-003,Cochise County,Arizona,63.5,129,3.1,60.3
AZ-005,Coconino County,Arizona,55.3,129,3.5,51.7
AZ-007,Gila County,Arizona,62,127,3.5,58.5
AZ-009,Graham County,Arizona,63.8,129,3.5,60.2
AZ-011,Greenlee County,Arizona,59,128,3.2,55.8
AZ-012,La Paz County,Arizona,74.2,130,3.9,70.3
AZ-013,Maricopa County,Arizona,73,128,3.8,69.2
AZ-015,Mohave County,Arizona,65.3,130,3.9,61.4
AZ-017,Navajo County,Arizona,54.5,129,3.4,51.2
AZ-019,Pima County,Arizona,70.2,129,3.7,66.5
AZ-021,Pinal County,Arizona,71.2,128,3.5,67.7
AZ-023,Santa Cruz County,Arizona,62.9,128,3,59.9
AZ-025,Yavapai County,Arizona,62.1,129,3.9,58.2
AZ-027,Yuma County,Arizona,74.7,129,3.8,70.9
AR-001,Arkansas County,Arkansas,64.6,125,2.4,62.1
AR-003,Ashley County,Arkansas,66,127,2.8,63.2
AR-005,Baxter County,Arkansas,59.1,121,2,57.1
AR-007,Benton County,Arkansas,59.6,124,2.3,57.3
AR-009,Boone County,Arkansas,59,124,2.2,56.8
AR-011,Bradley County,Arkansas,65.6,129,2.9,62.7
AR-013,Calhoun County,Arkansas,65,126,2.3,62.7
AR-015,Carroll County,Arkansas,58.9,121,2,56.9
AR-017,Chicot County,Arkansas,66,124,2.5,63.5
AR-019,Clark County,Arkansas,63.9,119,1.7,62.1
AR-021,Clay County,Arkansas,60.9,126,2.2,58.7
AR-023,Cleburne County,Arkansas,60.8,120,2,58.9
AR-025,Cleveland County,Arkansas,64.6,126,2.3,62.3
AR-027,Columbia County,Arkansas,65.2,121,1.8,63.4
AR-029,Conway County,Arkansas,62.2,122,2,60.2
AR-031,Craighead County,Arkansas,61.7,123,2.2,59.5
AR-033,Crawford County,Arkansas,61.9,125,2.6,59.3
AR-035,Crittenden County,Arkansas,63.3,123,2.1,61.3
AR-037,Cross County,Arkansas,62.6,119,1.8,60.8
AR-039,Dallas County,Arkansas,63.9,119,1.7,62.2
AR-041,Desha County,Arkansas,65,124,2.3,62.7
AR-043,Drew County,Arkansas,65.5,127,2.8,62.8
AR-045,Faulkner County,Arkansas,62.1,118,1.6,60.5
AR-047,Franklin County,Arkansas,61.7,126,2.4,59.2
AR-049,Fulton County,Arkansas,59.1,124,2.5,56.6
AR-051,Garland County,Arkansas,63.1,125,2.3,60.8
AR-053,Grant County,Arkansas,63.6,114,1.5,62.1
AR-055,Greene County,Arkansas,61.2,125,2.2,59
AR-057,Hempstead County,Arkansas,64.3,120,1.7,62.6
AR-059,Hot Spring County,Arkansas,63.6,120,1.8,61.7
AR-061,Howard County,Arkansas,63,120,1.8,61.3
AR-063,Independence County,Arkansas,60.7,122,1.9,58.8
AR-065,Izard County,Arkansas,59.5,122,2,57.5
AR-067,Jackson County,Arkansas,61.4,120,1.8,59.6
AR-069,Jefferson County,Arkansas,64.3,124,2.1,62.2
AR-071,Johnson County,Arkansas,60.9,125,2.3,58.6
AR-073,Lafayette County,Arkansas,65.7,124,2.2,63.5
AR-075,Lawrence County,Arkansas,60.6,122,1.9,58.7
AR-077,Lee County,Arkansas,64.1,126,2.6,61.6
AR-079,Lincoln County,Arkansas,65,126,2.6,62.4
AR-081,Little River County,Arkansas,65,124,2.4,62.6
AR-083,Logan County,Arkansas,62.4,125,2.3,60.2
AR-085,Lonoke County,Arkansas,63.3,121,1.8,61.6
AR-087,Madison County,Arkansas,59,126,2.5,56.5
AR-089,Marion County,Arkansas,59.1,120,2,57.1
AR-091,Miller County,Arkansas,66.1,126,2.5,63.6
AR-093,Mississippi County,Arkansas,62,121,1.8,60.2
AR-095,Monroe County,Arkansas,64.2,126,2.5,61.7
AR-097,Montgomery County,Arkansas,62.5,125,2.4,60.2
AR-099,Nevada County,Arkansas,64.3,119,1.6,62.7
AR-101,Newton County,Arkansas,58.2,120,1.8,56.4
AR-103,Ouachita County,Arkansas,64.6,118,1.6,63
AR-105,Perry County,Arkansas,62.8,124,2,60.8
AR-107,Phillips County,Arkansas,64.6,126,2.6,61.9
AR-109,Pike County,Arkansas,63.2,124,2,61.2
AR-111,Poinsett County,Arkansas,62,121,1.9,60.1
AR-113,Polk County,Arkansas,61.4,122,2.1,59.3
AR-115,Pope County,Arkansas,61.2,124,2.1,59.1
AR-117,Prairie County,Arkansas,63.8,125,2.2,61.6
AR-119,Pulaski County,Arkansas,63,116,1.5,61.5
AR-121,Randolph County,Arkansas,60.2,125,2.2,58.1
AR-123,St. Francis County,Arkansas,63.5,125,2.3,61.3
AR-125,Saline County,Arkansas,63.1,122,1.9,61.2
AR-127,Scott County,Arkansas,62.3,126,2.5,59.8
AR-129,Searcy County,Arkansas,58.3,111,1.3,57
AR-131,Sebastian County,Arkansas,63.1,126,2.8,60.4
AR-133,Sevier County,Arkansas,63.7,120,2,61.7
AR-135,Sharp County,Arkansas,59.5,122,2.1,57.4
AR-137,Stone County,Arkansas,59.5,121,1.9,57.7
AR-139,Union County,Arkansas,65.7,127,2.5,63.3
AR-141,Van Buren County,Arkansas,59.8,119,1.6,58.2
AR-143,Washington County,Arkansas,60.1,126,2.7,57.3
AR-145,White County,Arkansas,62.3,121,2,60.3
AR-147,Woodruff County,Arkansas,62.8,124,2,60.8
AR-149,Yell County,Arkansas,62.6,123,2.1,60.5
CA-001,Alameda County,California,61.3,128,3.4,57.9
CA-003,Alpine County,California,46,126,2.8,43.3
CA-005,Amador County,California,60.6,128,3.3,57.2
CA-007,Butte County,California,62.4,128,3.6,58.8
CA-009,Calaveras County,California,60.7,128,3,57.6
CA-011,Colusa County,California,64.2,128,3.8,60.4
CA-013,Contra Costa County,California,62.2,128,3.4,58.8
CA-015,Del Norte County,California,53.6,127,2.7,50.8
CA-017,El Dorado County,California,56.3,127,3,53.3
CA-019,Fresno County,California,58.1,129,3.7,54.4
CA-021,Glenn County,California,62.9,128,3.6,59.3
CA-023,Humboldt County,California,55.6,127,2.7,52.9
CA-025,Imperial County,California,76.4,130,4.2,72.2
CA-027,Inyo County,California,63.5,129,4,59.6
CA-029,Kern County,California,64.3,129,3.8,60.5
CA-031,Kings County,California,66.4,129,3.9,62.5
CA-033,Lake County,California,59.4,128,3.1,56.3
CA-035,Lassen County,California,49.2,126,3.1,46.1
CA-037,Los Angeles County,California,63.4,124,3.5,59.9
CA-039,Madera County,California,58.9,129,3.8,55.1
CA-041,Marin County,California,57.6,125,2.7,54.8
CA-043,Mariposa County,California,57.9,129,3.4,54.5
CA-045,Mendocino County,California,57.2,126,2.4,54.8
CA-047,Merced County,California,64.3,129,3.3,61
CA-049,Modoc County,California,49.1,126,3.5,45.6
CA-051,Mono County,California,46.2,126,2.9,43.2
CA-053,Monterey County,California,60,124,2.8,57.2
CA-055,Napa County,California,61,127,2.8,58.2
CA-057,Nevada County,California,54.4,127,2.6,51.7
CA-059,Orange County,California,65.2,123,2.8,62.3
CA-061,Placer County,California,55.7,127,2.6,53
CA-063,Plumas County,California,49.6,126,2.8,46.8
CA-065,Riverside County,California,70.7,130,3.9,66.8
CA-067,Sacramento County,California,64.2,128,3.1,61.1
CA-069,San Benito County,California,61,129,3.6,57.4
CA-071,San Bernardino County,California,69,130,4,65
CA-073,San Diego County,California,64.5,125,3.3,61.2
CA-075,San Francisco County,California,58,121,2.3,55.8
CA-077,San Joaquin County,California,64.2,128,3.5,60.8
CA-079,San Luis Obispo County,California,61.1,125,3.1,58
CA-081,San Mateo County,California,58.2,125,2.8,55.4
CA-083,Santa Barbara County,California,59.9,125,3.3,56.6
CA-085,Santa Clara County,California,60.3,129,3.4,56.9
CA-087,Santa Cruz County,California,58.7,122,3,55.7
CA-089,Shasta County,California,57.4,127,3,54.3
CA-091,Sierra County,California,49.1,126,2.7,46.4
CA-093,Siskiyou County,California,50.9,127,3.1,47.8
CA-095,Solano County,California,62.6,127,2.9,59.8
CA-097,Sonoma County,California,58.6,126,2.5,56.1
CA-099,Stanislaus County,California,63.6,129,3.2,60.4
CA-101,Sutter County,California,65.3,129,3.5,61.8
CA-103,Tehama County,California,61,128,3.1,57.9
CA-105,Trinity County,California,54.8,127,3.3,51.6
CA-107,Tulare County,California,56.8,129,3.6,53.2
CA-109,Tuolumne County,California,52.3,127,2.7,49.6
CA-111,Ventura County,California,59.3,121,3.2,56
CA-113,Yolo County,California,63.8,128,2.9,60.9
CA-115,Yuba County,California,63,128,3.2,59.8
CO-001,Adams County,Colorado,51.7,127,3.2,48.5
CO-003,Alamosa County,Colorado,45.1,127,3.4,41.8
CO-005,Arapahoe County,Colorado,51.2,127,2.9,48.2
CO-007,Archuleta County,Colorado,45.4,124,2.8,42.6
CO-009,Baca County,Colorado,54.7,110,1.5,53.2
CO-011,Bent County,Colorado,54.6,114,1.9,52.7
CO-013,Boulder County,Colorado,45.9,118,2,43.8
CO-014,Broomfield County,Colorado,52.4,124,2.8,49.6
CO-015,Chaffee County,Colorado,39,113,1.6,37.4
CO-017,Cheyenne County,Colorado,53,120,2.5,50.5
CO-019,Clear Creek County,Colorado,38.9,123,2.4,36.4
CO-021,Conejos County,Colorado,41.7,120,2.4,39.3
CO-023,Costilla County,Colorado,42.6,110,1.6,40.9
CO-025,Crowley County,Colorado,53.2,116,2.3,50.8
CO-027,Custer County,Colorado,43,121,2.4,40.6
CO-029,Delta County,Colorado,48.7,127,3.7,45
CO-031,Denver County,Colorado,52.7,126,3.1,49.6
CO-033,Dolores County,Colorado,44.6,120,2.8,41.8
CO-035,Douglas County,Colorado,49.1,125,2.6,46.4
CO-037,Eagle County,Colorado,40.3,114,1.8,38.5
CO-039,Elbert County,Colorado,49.8,128,3.1,46.7
CO-041,El Paso County,Colorado,49.4,118,2.4,47
CO-043,Fremont County,Colorado,46.8,120,1.9,45
CO-045,Garfield County,Colorado,45.3,124,3.2,42.1
CO-047,Gilpin County,Colorado,40.7,121,2.1,38.6
CO-049,Grand County,Colorado,38.6,120,2.3,36.3
CO-051,Gunnison County,Colorado,39,114,1.9,37.1
CO-053,Hinsdale County,Colorado,36.8,116,2.5,34.3
CO-055,Huerfano County,Colorado,48.5,122,2.5,46
CO-057,Jackson County,Colorado,37.7,117,2,35.6
CO-059,Jefferson County,Colorado,48,125,2.4,45.6
CO-061,Kiowa County,Colorado,53.8,119,2.2,51.6
CO-063,Kit Carson County,Colorado,52.6,122,2.7,50
CO-065,Lake County,Colorado,35.3,112,1.5,33.8
CO-067,La Plata County,Colorado,46.5,125,3,43.5
CO-069,Larimer County,Colorado,43.9,124,3,40.9
CO-071,Las Animas County,Colorado,51.8,109,1.5,50.3
CO-073,Lincoln County,Colorado,51.4,122,2.6,48.8
CO-075,Logan County,Colorado,51.3,119,2.4,48.9
CO-077,Mesa County,Colorado,50.2,130,4.6,45.6
CO-079,Mineral County,Colorado,37.5,115,2.1,35.3
CO-081,Moffat County,Colorado,46.5,127,4.1,42.4
CO-083,Montezuma County,Colorado,50.6,128,3.3,47.3
CO-085,Montrose County,Colorado,49.8,129,4.1,45.6
CO-087,Morgan County,Colorado,51.9,128,4,47.9
CO-089,Otero County,Colorado,54.3,113,1.9,52.4
CO-091,Ouray County,Colorado,43.2,125,3.6,39.7
CO-093,Park County,Colorado,39.4,116,1.7,37.7
CO-095,Phillips County,Colorado,51.7,122,2.7,49
CO-097,Pitkin County,Colorado,38.1,99,1.2,36.9
CO-099,Prowers County,Colorado,55,116,2,53
CO-101,Pueblo County,Colorado,53.8,120,2.4,51.3
CO-103,Rio Blanco County,Colorado,46.5,127,3.8,42.7
CO-105,Rio Grande County,Colorado,41.8,124,3.4,38.4
CO-107,Routt County,Colorado,41.2,121,2.6,38.5
CO-109,Saguache County,Colorado,40.9,122,2.4,38.5
CO-111,San Juan County,Colorado,35.8,116,2.5,33.3
CO-113,San Miguel County,Colorado,46.5,126,3.4,43.1
CO-115,Sedgwick County,Colorado,51.2,117,2.1,49
CO-117,Summit County,Colorado,36.6,115,1.8,34.7
CO-119,Teller County,Colorado,41.6,120,1.9,39.7
CO-121,Washington County,Colorado,51.3,118,2.5,48.7
CO-123,Weld County,Colorado,50.6,125,3.1,47.5
CO-125,Yuma County,Colorado,52.8,123,3,49.8
CT-001,Fairfield County,Connecticut,52.6,124,3.3,49.3
CT-003,Hartford County,Connecticut,51.3,121,2.9,48.4
CT-005,Litchfield County,Connecticut,49.1,122,3,46
CT-007,Middlesex County,Connecticut,51.7,120,2.7,48.9
CT-009,New Haven County,Connecticut,51.7,123,2.7,48.9
CT-011,New London County,Connecticut,51.7,121,3,48.7
CT-013,Tolland County,Connecticut,50.3,122,2.8,47.4
CT-015,Windham County,Connecticut,50.4,121,2.8,47.6
DE-001,Kent County,Delaware,56.9,118,2.8,54
DE-003,New Castle County,Delaware,55.6,115,2.3,53.3
DE-005,Sussex County,Delaware,57.5,117,2.7,54.8
FL-001,Alachua County,Florida,70.5,119,1.7,68.7
FL-003,Baker County,Florida,69.8,126,2.4,67.4
FL-005,Bay County,Florida,70.2,128,2.7,67.4
FL-007,Bradford County,Florida,70.2,120,2,68.2
FL-009,Brevard County,Florida,74,123,2.4,71.6
FL-011,Broward County,Florida,77.2,126,3.1,74
FL-013,Calhoun County,Florida,69.6,128,2.7,66.8
FL-015,Charlotte County,Florida,75,122,2.2,72.8
FL-017,Citrus County,Florida,72.2,122,2.4,69.8
FL-019,Clay County,Florida,71,124,2.6,68.4
FL-021,Collier County,Florida,76.7,127,2.8,73.9
FL-023,Columbia County,Florida,69.6,123,2,67.6
FL-027,DeSoto County,Florida,74,121,2,72.1
FL-029,Dixie County,Florida,70.1,117,2,68.1
FL-031,Duval County,Florida,71.1,124,3.1,68
FL-033,Escambia County,Florida,69,120,1.9,67
FL-035,Flagler County,Florida,72.3,122,2.8,69.5
FL-037,Franklin County,Florida,70.2,126,2.4,67.7
FL-039,Gadsden County,Florida,69.4,126,2.6,66.8
FL-041,Gilchrist County,Florida,70,117,1.9,68.1
FL-043,Glades County,Florida,74.8,122,2.3,72.5
FL-045,Gulf County,Florida,70.1,127,2.8,67.3
FL-047,Hamilton County,Florida,69.2,125,2.2,67.1
FL-049,Hardee County,Florida,73.9,122,2.3,71.6
FL-051,Hendry County,Florida,75.7,125,2.5,73.1
FL-053,Hernando County,Florida,73.1,126,3,70.1
FL-055,Highlands County,Florida,74.2,122,2.2,71.9
FL-057,Hillsborough County,Florida,74.5,127,3.2,71.3
FL-059,Holmes County,Florida,68.5,127,2.1,66.5
FL-061,Indian River County,Florida,74.3,124,2.7,71.7
FL-063,Jackson County,Florida,69,125,2,67
FL-065,Jefferson County,Florida,69.5,124,2.5,67
FL-067,Lafayette County,Florida,69.4,118,1.8,67.6
FL-069,Lake County,Florida,73.2,123,2.8,70.4
FL-071,Lee County,Florida,76,126,2.6,73.4
FL-073,Leon County,Florida,69.8,126,2.8,67
FL-075,Levy County,Florida,71,119,2.3,68.7
FL-077,Liberty County,Florida,69.7,127,2.8,67
FL-079,Madison County,Florida,69,121,2.1,66.9
FL-081,Manatee County,Florida,74,123,2.4,71.7
FL-083,Marion County,Florida,71.9,123,2.4,69.5
FL-085,Martin County,Florida,75.8,123,2.9,72.9
FL-086,Miami-Dade County,Florida,77.5,124,3.2,74.3
FL-087,Monroe County,Florida,78,125,3.1,74.9
FL-089,Nassau County,Florida,70.3,125,3,67.3
FL-091,Okaloosa County,Florida,69,127,2.3,66.6
FL-093,Okeechobee County,Florida,74.6,122,2.5,72
FL-095,Orange County,Florida,74.1,124,2.8,71.3
FL-097,Osceola County,Florida,74.3,125,2.6,71.7
FL-099,Palm Beach County,Florida,76.2,123,2.8,73.4
FL-101,Pasco County,Florida,73.7,127,3.3,70.4
FL-103,Pinellas County,Florida,74.9,124,3,71.9
FL-105,Polk County,Florida,74.2,123,2.7,71.5
FL-107,Putnam County,Florida,71.7,123,2.5,69.2
FL-109,St. Johns County,Florida,71.8,123,3,68.8
FL-111,St. Lucie County,Florida,75.2,126,2.7,72.4
FL-113,Santa Rosa County,Florida,68.5,116,1.6,67
FL-115,Sarasota County,Florida,74.3,121,2,72.3
FL-117,Seminole County,Florida,73.8,124,2.6,71.2
FL-119,Sumter County,Florida,72.7,123,2.6,70.1
FL-121,Suwannee County,Florida,69.4,121,1.9,67.5
FL-123,Taylor County,Florida,69.7,120,2.1,67.6
FL-125,Union County,Florida,69.8,120,1.9,68
FL-127,Volusia County,Florida,73.1,123,2.7,70.4
FL-129,Wakulla County,Florida,70.2,127,2.7,67.5
FL-131,Walton County,Florida,69.1,127,2.6,66.5
FL-133,Washington County,Florida,69.2,128,2.3,66.9
GA-001,Appling County,Georgia,67.9,123,2,65.9
GA-003,Atkinson County,Georgia,68.2,127,2.2,66
GA-005,Bacon County,Georgia,68.2,125,2.2,66
GA-007,Baker County,Georgia,68.2,123,2.1,66.1
GA-009,Baldwin County,Georgia,65.3,120,2,63.3
GA-011,Banks County,Georgia,62.9,129,2.5,60.4
GA-013,Barrow County,Georgia,63.3,129,2.7,60.6
GA-015,Bartow County,Georgia,61.9,120,1.7,60.2
GA-017,Ben Hill County,Georgia,67.6,127,2.5,65.1
GA-019,Berrien County,Georgia,67.7,123,2,65.8
GA-021,Bibb County,Georgia,65,115,1.6,63.4
GA-023,Bleckley County,Georgia,66.2,119,1.8,64.4
GA-025,Brantley County,Georgia,68.5,123,2.4,66.1
GA-027,Brooks County,Georgia,68,121,1.8,66.2
GA-029,Bryan County,Georgia,67.6,115,1.6,66
GA-031,Bulloch County,Georgia,66.9,121,1.8,65
GA-033,Burke County,Georgia,66,124,2.5,63.5
GA-035,Butts County,Georgia,64.4,122,2.6,61.9
GA-037,Calhoun County,Georgia,67.7,125,2.1,65.6
GA-039,Camden County,Georgia,69.7,126,2.7,67
GA-043,Candler County,Georgia,66.9,121,1.9,65
GA-045,Carroll County,Georgia,62.7,125,2.9,59.8
GA-047,Catoosa County,Georgia,61.6,123,2.2,59.3
GA-049,Charlton County,Georgia,69.6,126,2.8,66.8
GA-051,Chatham County,Georgia,68,119,1.9,66.1
GA-053,Chattahoochee County,Georgia,66,121,1.9,64.1
GA-055,Chattooga County,Georgia,61,105,1.1,59.9
GA-057,Cherokee County,Georgia,61.5,126,2,59.5
GA-059,Clarke County,Georgia,63.6,128,2.6,61
GA-061,Clay County,Georgia,67.4,125,2,65.4
GA-063,Clayton County,Georgia,63.9,124,2.7,61.1
GA-065,Clinch County,Georgia,69,127,2.4,66.5
GA-067,Cobb County,Georgia,62.7,126,2.5,60.1
GA-069,Coffee County,Georgia,68,127,2.3,65.6
GA-071,Colquitt County,Georgia,67.4,121,1.7,65.7
GA-073,Columbia County,Georgia,65.1,123,2.3,62.8
GA-075,Cook County,Georgia,67.6,122,1.7,65.8
GA-077,Coweta County,Georgia,63.6,122,2.6,61
GA-079,Crawford County,Georgia,64.9,116,1.7,63.2
GA-081,Crisp County,Georgia,67.3,127,2.8,64.5
GA-083,Dade County,Georgia,60.1,116,1.6,58.6
GA-085,Dawson County,Georgia,60.3,126,2.1,58.2
GA-087,Decatur County,Georgia,68.9,125,2.3,66.7
GA-089,DeKalb County,Georgia,63.4,126,2.9,60.6
GA-091,Dodge County,Georgia,66.8,123,2,64.9
GA-093,Dooly County,Georgia,66.8,126,2.5,64.3
GA-095,Dougherty County,Georgia,68,125,2.2,65.8
GA-097,Douglas County,Georgia,63,124,2.9,60.1
GA-099,Early County,Georgia,68.1,125,2,66.1
GA-101,Echols County,Georgia,69,126,2.3,66.7
GA-103,Effingham County,Georgia,67.1,119,1.9,65.1
GA-105,Elbert County,Georgia,64.1,129,3.2,60.9
GA-107,Emanuel County,Georgia,66.6,122,2.2,64.5
GA-109,Evans County,Georgia,67.4,120,1.7,65.7
GA-111,Fannin County,Georgia,57.6,121,1.6,56
GA-113,Fayette County,Georgia,63.8,123,2.5,61.3
GA-115,Floyd County,Georgia,61.9,113,1.4,60.4
GA-117,Forsyth County,Georgia,61.6,127,2.3,59.3
GA-119,Franklin County,Georgia,62.9,127,2.4,60.5
GA-121,Fulton County,Georgia,63.2,126,2.8,60.3
GA-123,Gilmer County,Georgia,58.7,122,1.8,57
GA-125,Glascock County,Georgia,65.2,126,2.3,62.9
GA-127,Glynn County,Georgia,68.9,120,1.9,67
GA-129,Gordon County,Georgia,61.7,120,1.6,60.1
GA-131,Grady County,Georgia,68.7,128,2.3,66.4
GA-133,Greene County,Georgia,64.5,128,2.6,61.9
GA-135,Gwinnett County,Georgia,62.8,128,2.7,60.1
GA-137,Habersham County,Georgia,60.8,128,2.3,58.5
GA-139,Hall County,Georgia,62.1,128,2.5,59.6
GA-141,Hancock County,Georgia,65,126,2.3,62.7
GA-143,Haralson County,Georgia,61.8,123,2.5,59.3
GA-145,Harris County,Georgia,64.6,124,2.1,62.5
GA-147,Hart County,Georgia,62.9,128,2.5,60.4
GA-149,Heard County,Georgia,63.6,127,2.8,60.8
GA-151,Henry County,Georgia,64.1,123,2.5,61.5
GA-153,Houston County,Georgia,65.9,118,1.8,64.1
GA-155,Irwin County,Georgia,67.6,126,2.4,65.2
GA-157,Jackson County,Georgia,63.4,129,2.8,60.6
GA-159,Jasper County,Georgia,64.5,123,2.7,61.8
GA-161,Jeff Davis County,Georgia,67.8,126,2.3,65.5
GA-163,Jefferson County,Georgia,65.8,127,2.5,63.3
GA-165,Jenkins County,Georgia,66.3,124,2.4,63.9
GA-167,Johnson County,Georgia,66.3,125,2.2,64.2
GA-169,Jones County,Georgia,64.8,118,2,62.8
GA-171,Lamar County,Georgia,64.3,121,2.2,62
GA-173,Lanier County,Georgia,68.1,123,2,66.1
GA-175,Laurens County,Georgia,66.6,123,1.9,64.7
GA-177,Lee County,Georgia,67.7,127,2.5,65.2
GA-179,Liberty County,Georgia,67.6,110,1.3,66.3
GA-181,Lincoln County,Georgia,64.8,128,2.6,62.1
GA-183,Long County,Georgia,67.7,114,1.3,66.3
GA-185,Lowndes County,Georgia,68.1,121,1.8,66.3
GA-187,Lumpkin County,Georgia,59.6,127,2.2,57.4
GA-189,McDuffie County,Georgia,64.8,125,2.4,62.4
GA-191,McIntosh County,Georgia,68.2,114,1.4,66.8
GA-193,Macon County,Georgia,66,124,2.1,63.9
GA-195,Madison County,Georgia,63.5,129,3,60.6
GA-197,Marion County,Georgia,65.6,122,2,63.6
GA-199,Meriwether County,Georgia,64,125,2.3,61.6
GA-201,Miller County,Georgia,68.4,125,2,66.3
GA-205,Mitchell County,Georgia,68.2,124,2.1,66.1
GA-207,Monroe County,Georgia,64.5,120,2.1,62.4
GA-209,Montgomery County,Georgia,67.3,124,2.1,65.2
GA-211,Morgan County,Georgia,64.3,126,2.7,61.6
GA-213,Murray County,Georgia,60.9,123,1.8,59.1
GA-215,Muscogee County,Georgia,65.7,121,1.9,63.8
GA-217,Newton County,Georgia,64,124,2.7,61.3
GA-219,Oconee County,Georgia,63.8,127,2.6,61.2
GA-221,Oglethorpe County,Georgia,64,128,2.9,61.1
GA-223,Paulding County,Georgia,62.2,123,2.4,59.9
GA-225,Peach County,Georgia,65.3,116,1.7,63.6
GA-227,Pickens County,Georgia,60.3,125,1.9,58.4
GA-229,Pierce County,Georgia,68.5,125,2.3,66.1
GA-231,Pike County,Georgia,64.2,122,2.2,61.9
GA-233,Polk County,Georgia,62.1,121,2.1,60.1
GA-235,Pulaski County,Georgia,66.7,122,2.1,64.6
GA-237,Putnam County,Georgia,64.9,125,2.5,62.3
GA-239,Quitman County,Georgia,66.8,125,2,64.8
GA-241,Rabun County,Georgia,58.6,128,2.3,56.2
GA-243,Randolph County,Georgia,66.9,126,2.1,64.8
GA-245,Richmond County,Georgia,65.7,123,2.3,63.4
GA-247,Rockdale County,Georgia,63.8,127,2.7,61.1
